"id_category";"id_product";"position"
"80";"523";"49"
"80";"1169";"49"
"80";"1739";"49"
"80";"308";"51"
"80";"1204";"53"
"80";"1740";"53"
"80";"309";"54"
"80";"310";"56"
"80";"1741";"57"
"80";"311";"58"
"80";"1614";"58"
"80";"1742";"58"
"80";"1744";"60"
"80";"1712";"62"
"80";"1745";"62"
"80";"1743";"63"
"80";"329";"64"
"80";"1093";"65"
"80";"340";"66"
"80";"1746";"66"
"80";"352";"67"
"80";"1295";"68"
"80";"1097";"69"
"80";"1273";"71"
"80";"1063";"72"
"80";"1420";"73"
"80";"1636";"73"
"80";"1057";"76"
"80";"1349";"76"
"80";"968";"78"
"80";"1680";"78"
"80";"1062";"79"
"80";"296";"80"
"80";"1721";"80"
"80";"297";"82"
"80";"298";"83"
"80";"300";"84"
"80";"1637";"84"
"80";"307";"85"
"80";"325";"86"
"80";"373";"87"
"80";"1638";"88"
"80";"384";"90"
"80";"1593";"90"
"80";"385";"91"
"80";"389";"92"
"80";"390";"93"
"80";"573";"94"
"80";"394";"95"
"80";"433";"96"
"80";"582";"97"
"80";"594";"98"
"80";"981";"99"
"80";"1012";"100"
"80";"1026";"101"
"80";"1053";"102"
"80";"1108";"103"
"80";"1109";"104"
"80";"1154";"105"
"80";"1177";"106"
"80";"1178";"107"
"80";"1179";"108"
"80";"1181";"109"
"80";"1185";"110"
"80";"1300";"111"
"80";"1301";"112"
"80";"1563";"113"
"80";"1302";"114"
"80";"1305";"115"
"80";"1600";"116"
"80";"1330";"117"
"80";"1567";"118"
"80";"1366";"119"
"80";"990";"121"
"80";"1444";"121"
"80";"1369";"122"
"80";"1479";"123"
"80";"996";"124"
"80";"1000";"125"
"80";"306";"126"
"80";"362";"127"
"80";"493";"128"
"80";"1795";"129"
"80";"494";"130"
"80";"1806";"131"
"80";"1408";"132"
"80";"495";"133"
"80";"496";"134"
"80";"578";"135"
"80";"1011";"136"
"80";"1102";"137"
"80";"1279";"138"
"80";"1280";"139"
"80";"1282";"140"
"80";"1352";"141"
"80";"1397";"142"
"80";"2524";"143"
"80";"2527";"144"
"80";"2526";"146"
"80";"434";"148"
"80";"432";"150"
"80";"431";"151"
"80";"2399";"151"
"80";"4533";"152"
"80";"4646";"152"
"80";"468";"153"
"80";"469";"154"
"80";"467";"155"
"80";"471";"156"
"80";"2335";"156"
"80";"470";"157"
"80";"472";"158"
"80";"4822";"161"
"80";"4840";"163"
"80";"4981";"163"
"80";"4286";"164"
"80";"537";"166"
"80";"4542";"167"
"80";"4996";"170"
"80";"5355";"170"
"81";"838";"5"
"81";"856";"5"
"81";"1604";"8"
"81";"4513";"8"
"81";"848";"9"
"81";"1158";"10"
"81";"1193";"12"
"81";"1321";"12"
"81";"1582";"12"
"81";"1222";"13"
"81";"1123";"15"
"81";"1223";"15"
"81";"1080";"16"
"81";"1221";"16"
"81";"2169";"16"
"81";"1224";"17"
"81";"2109";"17"
"81";"1501";"18"
"81";"1499";"20"
"81";"1733";"20"
"81";"1500";"21"
"81";"1502";"22"
"81";"1264";"23"
"81";"1418";"24"
"81";"2215";"25"
"81";"1724";"28"
"81";"1734";"28"
"81";"1406";"29"
"81";"1439";"29"
"81";"1595";"31"
"81";"1731";"32"
"81";"1732";"33"
"81";"1673";"34"
"81";"1674";"34"
"81";"1472";"36"
"81";"2338";"37"
"81";"1708";"38"
"81";"2339";"38"
"81";"2340";"39"
"81";"1672";"40"
"81";"2532";"42"
"81";"2537";"42"
"81";"2281";"43"
"81";"1814";"44"
"81";"4397";"45"
"81";"840";"46"
"81";"2552";"48"
"81";"4885";"49"
"81";"4866";"51"
"81";"5116";"54"
"81";"5117";"54"
"81";"5119";"55"
"81";"5121";"57"
"81";"1639";"58"
"81";"5120";"58"
"81";"5129";"58"
"81";"5131";"59"
"81";"5134";"60"
"81";"5136";"61"
"81";"5137";"63"
"81";"4792";"65"
"81";"5350";"68"
"82";"2293";"5"
"82";"480";"6"
"82";"2539";"7"
"82";"4514";"7"
"82";"1815";"8"
"82";"1708";"9"
"82";"848";"12"
"82";"1605";"12"
"82";"568";"13"
"82";"1159";"13"
"82";"1322";"14"
"82";"1081";"15"
"82";"2184";"16"
"82";"1123";"17"
"82";"1222";"17"
"82";"1583";"17"
"82";"1221";"18"
"82";"1223";"19"
"82";"2192";"19"
"82";"1224";"20"
"82";"1499";"22"
"82";"1500";"22"
"82";"1501";"23"
"82";"1194";"24"
"82";"1502";"25"
"82";"1733";"26"
"82";"1724";"29"
"82";"1732";"29"
"82";"1734";"30"
"82";"1468";"31"
"82";"1473";"31"
"82";"1418";"32"
"82";"1265";"33"
"82";"1419";"35"
"82";"1676";"36"
"82";"1731";"36"
"82";"1677";"37"
"82";"1311";"39"
"82";"1472";"39"
"82";"1005";"40"
"82";"1030";"41"
"82";"1678";"42"
"82";"1406";"43"
"82";"1439";"45"
"82";"1675";"45"
"82";"984";"46"
"82";"1382";"47"
"82";"1386";"48"
"82";"1390";"49"
"82";"2279";"50"
"82";"2280";"51"
"82";"2532";"53"
"82";"2537";"53"
"82";"2431";"54"
"82";"2552";"56"
"82";"4886";"56"
"82";"4898";"59"
"82";"4859";"60"
"82";"1639";"66"
"82";"5193";"66"
"82";"5270";"67"
"82";"5350";"70"
"82";"5472";"75"
"84";"807";"3"
"84";"809";"7"
"84";"814";"9"
"84";"813";"10"
"84";"815";"10"
"84";"811";"11"
"84";"816";"11"
"84";"810";"12"
"84";"817";"12"
"84";"818";"13"
"84";"819";"14"
"84";"812";"16"
"84";"826";"16"
"84";"827";"18"
"84";"830";"20"
"84";"846";"26"
"84";"858";"28"
"84";"859";"29"
"84";"872";"30"
"84";"873";"31"
"84";"874";"32"
"84";"843";"35"
"84";"850";"35"
"84";"899";"37"
"84";"900";"37"
"84";"901";"38"
"84";"904";"38"
"84";"854";"39"
"84";"844";"40"
"84";"902";"40"
"84";"852";"41"
"84";"905";"42"
"84";"907";"43"
"84";"906";"44"
"84";"908";"44"
"84";"909";"46"
"84";"959";"47"
"84";"849";"48"
"84";"960";"48"
"84";"961";"49"
"84";"962";"51"
"84";"513";"52"
"84";"514";"52"
"84";"518";"53"
"84";"529";"54"
"84";"519";"55"
"84";"875";"55"
"84";"984";"56"
"84";"851";"57"
"84";"517";"59"
"84";"855";"60"
"84";"530";"62"
"84";"988";"63"
"84";"508";"64"
"84";"989";"64"
"84";"990";"65"
"84";"991";"66"
"84";"992";"67"
"84";"993";"68"
"84";"994";"69"
"84";"525";"70"
"84";"995";"71"
"84";"996";"71"
"84";"997";"72"
"84";"998";"73"
"84";"999";"74"
"84";"1010";"76"
"84";"1022";"76"
"84";"1023";"77"
"84";"1024";"78"
"84";"1030";"79"
"84";"1036";"81"
"84";"1035";"83"
"84";"1060";"85"
"84";"1105";"92"
"84";"1110";"93"
"84";"1131";"95"
"84";"1143";"98"
"84";"1132";"99"
"84";"1144";"99"
"84";"1145";"99"
"84";"1125";"100"
"84";"1182";"102"
"84";"1092";"103"
"84";"1195";"104"
"84";"966";"105"
"84";"1166";"106"
"84";"975";"107"
"84";"1085";"107"
"84";"1196";"107"
"84";"1197";"107"
"84";"972";"108"
"84";"973";"108"
"84";"976";"108"
"84";"1165";"108"
"84";"1210";"108"
"84";"987";"109"
"84";"1174";"109"
"84";"1213";"109"
"84";"1214";"110"
"84";"1230";"110"
"84";"1099";"111"
"84";"1231";"111"
"84";"1233";"112"
"84";"1198";"113"
"84";"1232";"114"
"84";"1234";"115"
"84";"1236";"115"
"84";"1235";"116"
"84";"1237";"118"
"84";"1260";"118"
"84";"1270";"121"
"84";"1294";"121"
"84";"1261";"122"
"84";"1293";"122"
"84";"1382";"130"
"84";"1386";"131"
"84";"1390";"132"
"84";"1417";"132"
"84";"1419";"134"
"84";"1420";"134"
"84";"1412";"135"
"84";"1421";"135"
"84";"1423";"135"
"84";"1424";"136"
"84";"1425";"136"
"84";"1426";"138"
"84";"1427";"139"
"84";"1431";"139"
"84";"1428";"140"
"84";"1432";"142"
"84";"1462";"142"
"84";"1452";"144"
"84";"1476";"144"
"84";"1455";"145"
"84";"1456";"146"
"84";"1483";"147"
"84";"1467";"148"
"84";"1491";"148"
"84";"1484";"149"
"84";"1521";"155"
"84";"1523";"155"
"84";"1524";"155"
"84";"1519";"156"
"84";"1522";"157"
"84";"1525";"157"
"84";"1526";"158"
"84";"1597";"158"
"84";"1520";"161"
"84";"1630";"161"
"84";"808";"165"
"84";"516";"173"
"84";"857";"174"
"84";"903";"175"
"84";"1561";"176"
"84";"1611";"176"
"84";"1430";"177"
"84";"1560";"178"
"84";"1620";"178"
"84";"1562";"182"
"84";"964";"184"
"84";"1585";"184"
"84";"1589";"184"
"84";"845";"185"
"84";"1591";"188"
"84";"1610";"189"
"84";"1091";"190"
"89";"249";"5"
"89";"179";"7"
"89";"228";"7"
"89";"193";"8"
"89";"250";"8"
"89";"180";"10"
"89";"178";"11"
"89";"199";"12"
"89";"200";"12"
"89";"182";"15"
"89";"201";"15"
"89";"202";"16"
"89";"183";"18"
"89";"203";"19"
"89";"205";"19"
"89";"184";"20"
"89";"206";"20"
"89";"185";"21"
"89";"204";"21"
"89";"186";"24"
"89";"187";"25"
"89";"210";"27"
"89";"188";"28"
"89";"189";"29"
"89";"207";"29"
"89";"208";"29"
"89";"190";"30"
"89";"211";"30"
"89";"191";"33"
"89";"225";"33"
"89";"212";"34"
"89";"215";"35"
"89";"224";"36"
"89";"261";"37"
"89";"253";"39"
"89";"177";"41"
"89";"181";"41"
"89";"209";"41"
"89";"259";"41"
"89";"260";"41"
"89";"192";"42"
"89";"194";"43"
"89";"195";"45"
"89";"196";"45"
"89";"197";"46"
"89";"198";"47"
"89";"213";"48"
"89";"214";"49"
"89";"216";"50"
"89";"254";"52"
"89";"222";"53"
"89";"255";"53"
"89";"223";"56"
"89";"258";"57"
"89";"263";"57"
"89";"2277";"78"
"89";"5010";"81"
"90";"1855";"11"
"90";"1856";"11"
"90";"1857";"13"
"90";"1858";"13"
"90";"1859";"14"
"90";"1860";"15"
"90";"1861";"16"
"90";"1862";"17"
"90";"1863";"18"
"90";"1864";"19"
"90";"1865";"20"
"90";"1866";"21"
"90";"3350";"22"
"90";"3360";"23"
"90";"3590";"26"
"90";"3591";"27"
"90";"3395";"28"
"90";"3494";"28"
"90";"3593";"28"
"90";"3732";"31"
"90";"3623";"32"
"90";"3663";"33"
"90";"3777";"35"
"90";"3841";"36"
"90";"3870";"36"
"90";"3782";"37"
"90";"3876";"37"
"90";"3895";"37"
"90";"3897";"41"
"90";"3976";"41"
"90";"3947";"42"
"90";"3960";"42"
"90";"4011";"42"
"90";"4024";"43"
"90";"4040";"45"
"90";"4041";"45"
"90";"4069";"46"
"90";"4095";"49"
"90";"4096";"49"
"90";"4070";"50"
"90";"4553";"52"
"90";"5340";"55"
"91";"1867";"10"
"91";"1868";"11"
"91";"1869";"13"
"91";"1870";"13"
"91";"1871";"14"
"91";"1872";"15"
"91";"1873";"16"
"91";"1874";"17"
"91";"1875";"18"
"91";"1876";"19"
"91";"1877";"20"
"91";"1878";"21"
"91";"1879";"22"
"91";"2370";"27"
"91";"2410";"29"
"91";"2412";"34"
"91";"2411";"35"
"91";"2414";"39"
"91";"2415";"40"
"91";"2413";"41"
"91";"2419";"42"
"91";"2423";"44"
"91";"2416";"45"
"91";"2427";"49"
"91";"2425";"50"
"91";"2426";"51"
"91";"2432";"52"
"91";"2433";"54"
"91";"2428";"56"
"91";"2435";"56"
"91";"2436";"57"
"91";"2438";"57"
"91";"2434";"58"
"91";"2437";"58"
"91";"2439";"59"
"91";"2440";"60"
"91";"2441";"61"
"91";"2442";"62"
"91";"2443";"63"
"91";"2444";"65"
"91";"2445";"66"
"91";"2446";"67"
"91";"2448";"70"
"91";"2449";"70"
"91";"2463";"70"
"91";"2450";"71"
"91";"2447";"72"
"91";"2464";"72"
"91";"2465";"72"
"91";"2466";"75"
"91";"2509";"77"
"91";"2707";"82"
"91";"3316";"83"
"91";"2559";"85"
"91";"2708";"87"
"91";"3394";"88"
"91";"3552";"88"
"91";"3840";"89"
"91";"3853";"90"
"91";"3849";"91"
"91";"3855";"91"
"91";"3878";"91"
"91";"3953";"93"
"91";"3997";"95"
"91";"3885";"96"
"91";"3984";"96"
"91";"3998";"96"
"91";"3868";"97"
"91";"4097";"100"
"91";"4549";"101"
"91";"4551";"102"
"91";"4550";"103"
"91";"4555";"105"
"91";"4707";"107"
"91";"4706";"112"
"91";"5340";"115"
"91";"5364";"119"
"92";"1880";"10"
"92";"1881";"11"
"92";"1882";"12"
"92";"1883";"14"
"92";"1884";"14"
"92";"1885";"15"
"92";"1886";"16"
"92";"1887";"17"
"92";"1888";"18"
"92";"1889";"19"
"92";"1890";"20"
"92";"1891";"21"
"92";"1892";"22"
"92";"2408";"30"
"92";"2409";"30"
"92";"2410";"30"
"92";"2412";"35"
"92";"2411";"36"
"92";"2414";"40"
"92";"2415";"41"
"92";"2413";"42"
"92";"2416";"46"
"92";"2420";"49"
"92";"2418";"50"
"92";"2417";"51"
"92";"1851";"53"
"92";"2421";"53"
"92";"2440";"53"
"92";"2441";"54"
"92";"2442";"55"
"92";"2443";"56"
"92";"2422";"57"
"92";"2444";"58"
"92";"2445";"59"
"92";"2446";"60"
"92";"2448";"63"
"92";"2447";"65"
"92";"2451";"65"
"92";"2452";"66"
"92";"2454";"68"
"92";"2453";"69"
"92";"2455";"69"
"92";"2457";"69"
"92";"2456";"70"
"92";"2458";"70"
"92";"2459";"71"
"92";"2460";"72"
"92";"2461";"73"
"92";"2463";"73"
"92";"2462";"74"
"92";"2464";"75"
"92";"2465";"75"
"92";"2466";"78"
"92";"2467";"79"
"92";"2468";"80"
"92";"2509";"82"
"92";"2538";"85"
"92";"2543";"88"
"92";"3330";"88"
"92";"3552";"92"
"92";"3733";"92"
"92";"3860";"93"
"92";"3919";"94"
"92";"3682";"95"
"92";"3700";"99"
"92";"4302";"99"
"92";"4499";"102"
"92";"4548";"104"
"92";"4549";"106"
"92";"4551";"107"
"92";"4550";"108"
"92";"4707";"111"
"92";"2501";"113"
"92";"5340";"116"
"92";"5364";"120"
"93";"1895";"12"
"93";"1896";"13"
"93";"1897";"14"
"93";"1898";"15"
"93";"1894";"16"
"93";"1899";"16"
"93";"1900";"17"
"93";"1901";"18"
"93";"1902";"19"
"93";"1903";"20"
"93";"1893";"21"
"93";"2371";"23"
"93";"2373";"30"
"93";"2372";"31"
"93";"2378";"31"
"93";"2379";"33"
"93";"2380";"39"
"93";"2381";"39"
"93";"2384";"42"
"93";"2383";"47"
"93";"2382";"48"
"93";"2385";"50"
"93";"2388";"51"
"93";"2404";"53"
"93";"2405";"53"
"93";"2386";"54"
"93";"2389";"54"
"93";"2387";"55"
"93";"2470";"55"
"93";"2469";"57"
"93";"2474";"58"
"93";"2472";"59"
"93";"2473";"59"
"93";"2475";"61"
"93";"2476";"62"
"93";"2478";"64"
"93";"2477";"65"
"93";"2479";"65"
"93";"2480";"66"
"93";"2481";"67"
"93";"2482";"68"
"93";"2483";"69"
"93";"2485";"70"
"93";"2486";"72"
"93";"2484";"73"
"93";"2487";"75"
"93";"2508";"77"
"93";"3380";"82"
"93";"3472";"82"
"93";"3382";"83"
"93";"3433";"83"
"93";"3786";"84"
"93";"3719";"86"
"93";"3858";"87"
"93";"3826";"88"
"93";"3803";"89"
"93";"3955";"90"
"93";"4025";"91"
"93";"3872";"92"
"93";"4042";"94"
"93";"4431";"94"
"93";"2709";"95"
"93";"2710";"96"
"93";"4649";"102"
"93";"4693";"102"
"93";"4986";"107"
"93";"5185";"110"
"93";"5187";"110"
"93";"5340";"113"
"94";"1904";"11"
"94";"1905";"11"
"94";"1906";"12"
"94";"1907";"13"
"94";"1908";"14"
"94";"1909";"15"
"94";"1910";"16"
"94";"1911";"17"
"94";"1912";"18"
"94";"2378";"24"
"94";"2379";"26"
"94";"2390";"30"
"94";"2380";"32"
"94";"2392";"34"
"94";"2393";"34"
"94";"2394";"34"
"94";"2396";"37"
"94";"2391";"38"
"94";"2397";"40"
"94";"2395";"41"
"94";"2406";"45"
"94";"2471";"46"
"94";"2478";"46"
"94";"2477";"47"
"94";"2479";"47"
"94";"2480";"48"
"94";"2481";"49"
"94";"2482";"50"
"94";"2483";"51"
"94";"2488";"54"
"94";"2484";"55"
"94";"2489";"56"
"94";"2491";"56"
"94";"2490";"57"
"94";"2492";"57"
"94";"2494";"57"
"94";"2493";"58"
"94";"2495";"60"
"94";"2496";"60"
"94";"2497";"61"
"94";"2508";"66"
"94";"2542";"71"
"94";"3343";"71"
"94";"3521";"73"
"94";"3541";"74"
"94";"3729";"76"
"94";"3807";"76"
"94";"3577";"77"
"94";"3831";"79"
"94";"3887";"79"
"94";"3835";"80"
"94";"3936";"82"
"94";"3943";"82"
"94";"4012";"82"
"94";"4537";"85"
"94";"4639";"91"
"94";"4692";"92"
"94";"4987";"96"
"94";"5158";"98"
"94";"5186";"101"
"94";"5340";"104"
"95";"1913";"10"
"95";"1915";"12"
"95";"1916";"13"
"95";"1914";"14"
"95";"1917";"14"
"95";"1918";"15"
"95";"1919";"16"
"95";"2276";"21"
"95";"3546";"25"
"95";"3409";"26"
"95";"3592";"26"
"95";"3562";"28"
"95";"3574";"28"
"95";"3728";"29"
"95";"3718";"30"
"95";"3720";"30"
"95";"3881";"31"
"95";"3980";"32"
"95";"3825";"33"
"95";"4008";"34"
"95";"4007";"35"
"95";"4020";"35"
"95";"4038";"37"
"95";"4021";"38"
"95";"4605";"42"
"95";"4606";"43"
"95";"4699";"45"
"95";"4700";"46"
"95";"4701";"47"
"95";"5104";"50"
"95";"5197";"53"
"95";"5340";"56"
"96";"1926";"11"
"96";"1928";"13"
"96";"1929";"14"
"96";"1930";"14"
"96";"1927";"21"
"96";"2275";"25"
"96";"2276";"25"
"96";"3315";"26"
"96";"3582";"31"
"96";"3448";"32"
"96";"3392";"34"
"96";"3573";"35"
"96";"3726";"35"
"96";"3628";"36"
"96";"3703";"36"
"96";"3791";"38"
"96";"3871";"39"
"96";"3903";"39"
"96";"3952";"39"
"96";"3959";"40"
"96";"3967";"41"
"96";"3792";"42"
"96";"3981";"42"
"96";"4602";"44"
"96";"3966";"45"
"96";"4604";"49"
"96";"4603";"50"
"96";"4605";"50"
"96";"4606";"51"
"96";"4641";"55"
"96";"4664";"58"
"96";"4665";"59"
"96";"4686";"59"
"96";"4667";"60"
"96";"4688";"60"
"96";"4691";"63"
"96";"4694";"66"
"96";"4695";"67"
"96";"4699";"67"
"96";"4700";"68"
"96";"4701";"69"
"96";"4914";"72"
"96";"4988";"77"
"96";"5222";"79"
"96";"5340";"82"
"97";"1931";"11"
"97";"1934";"14"
"97";"1935";"14"
"97";"1936";"15"
"97";"1937";"16"
"97";"3322";"17"
"97";"1932";"18"
"97";"3341";"18"
"97";"3402";"19"
"97";"3435";"20"
"97";"1933";"21"
"97";"3462";"22"
"97";"3545";"23"
"97";"3461";"24"
"97";"3559";"25"
"97";"3642";"27"
"97";"3630";"29"
"97";"3837";"29"
"97";"3631";"30"
"97";"3863";"30"
"97";"3696";"31"
"97";"3905";"31"
"97";"4039";"35"
"97";"3982";"36"
"97";"3983";"36"
"97";"4065";"37"
"97";"3519";"39"
"97";"3416";"40"
"97";"3566";"40"
"97";"3413";"42"
"97";"4732";"46"
"97";"4727";"49"
"97";"4728";"49"
"97";"4733";"49"
"97";"4772";"50"
"97";"5014";"53"
"97";"5340";"56"
"98";"1938";"11"
"98";"1939";"12"
"98";"1941";"15"
"98";"1942";"15"
"98";"1940";"16"
"98";"1943";"16"
"98";"1944";"16"
"98";"1945";"17"
"98";"3942";"19"
"98";"3862";"20"
"98";"4063";"20"
"98";"3861";"21"
"98";"3809";"22"
"98";"3620";"25"
"98";"3486";"26"
"98";"3795";"26"
"98";"3483";"27"
"98";"3476";"28"
"98";"3471";"29"
"98";"3659";"29"
"98";"3434";"30"
"98";"4648";"34"
"98";"4709";"36"
"98";"4710";"37"
"98";"4725";"39"
"98";"4711";"40"
"98";"4746";"44"
"98";"4793";"49"
"98";"5337";"52"
"98";"5340";"54"
"99";"1948";"13"
"99";"1949";"14"
"99";"1950";"14"
"99";"1946";"16"
"99";"1947";"16"
"99";"4066";"17"
"99";"4022";"18"
"99";"4023";"19"
"99";"3995";"20"
"99";"3724";"21"
"99";"4093";"21"
"99";"3616";"22"
"99";"3615";"23"
"99";"3605";"25"
"99";"3785";"27"
"99";"3601";"31"
"99";"4651";"31"
"99";"4734";"31"
"99";"4832";"37"
"99";"4914";"40"
"99";"5090";"43"
"99";"5091";"44"
"99";"5093";"45"
"99";"5112";"48"
"99";"5113";"49"
"99";"5132";"52"
"99";"5133";"52"
"99";"5340";"55"
"99";"5465";"62"
"100";"1953";"12"
"100";"1954";"12"
"100";"1955";"13"
"100";"1951";"14"
"100";"1956";"14"
"100";"1952";"15"
"100";"1957";"15"
"100";"3340";"16"
"100";"3377";"17"
"100";"3401";"18"
"100";"3684";"20"
"100";"3801";"21"
"100";"3799";"23"
"100";"3820";"23"
"100";"3937";"23"
"100";"3973";"24"
"100";"4033";"26"
"100";"4057";"27"
"100";"3979";"28"
"100";"4058";"33"
"101";"1958";"10"
"101";"1959";"12"
"101";"1960";"12"
"101";"1962";"13"
"101";"1961";"14"
"101";"1963";"14"
"101";"1964";"15"
"101";"3334";"16"
"101";"3337";"17"
"101";"3474";"18"
"101";"3627";"20"
"101";"3965";"22"
"101";"3695";"24"
"101";"3748";"24"
"101";"3999";"24"
"102";"1966";"10"
"102";"1967";"11"
"102";"1965";"13"
"102";"3354";"13"
"103";"1968";"10"
"103";"1969";"11"
"103";"1970";"12"
"103";"1971";"12"
"103";"1972";"13"
"103";"1973";"14"
"103";"1974";"15"
"103";"3361";"16"
"103";"3400";"17"
"103";"3452";"19"
"103";"3611";"19"
"103";"3816";"21"
"103";"3900";"22"
"103";"3772";"23"
"103";"3974";"24"
"103";"4059";"24"
"104";"1975";"10"
"104";"1976";"12"
"104";"1978";"12"
"104";"1977";"13"
"104";"1979";"13"
"104";"1980";"14"
"104";"1981";"15"
"104";"2207";"17"
"104";"2209";"18"
"104";"3308";"20"
"104";"3403";"21"
"104";"3405";"23"
"104";"3391";"24"
"104";"3453";"24"
"104";"3563";"25"
"104";"3660";"25"
"104";"4002";"27"
"104";"4045";"28"
"104";"3889";"29"
"104";"4074";"29"
"105";"1983";"10"
"105";"1984";"11"
"105";"3312";"12"
"105";"1982";"13"
"105";"3529";"13"
"105";"3636";"18"
"105";"3928";"18"
"105";"3948";"18"
"105";"3992";"19"
"105";"3832";"21"
"105";"3843";"21"
"105";"4034";"21"
"106";"1985";"10"
"106";"1967";"11"
"106";"3317";"12"
"106";"1965";"13"
"106";"3814";"15"
"106";"3829";"16"
"106";"3610";"18"
"107";"1986";"10"
"107";"1987";"12"
"107";"1988";"12"
"107";"1989";"12"
"107";"3478";"13"
"107";"3480";"14"
"107";"3586";"15"
"107";"3707";"19"
"108";"1990";"10"
"108";"1991";"11"
"108";"1992";"12"
"108";"1993";"12"
"108";"1994";"13"
"108";"1995";"14"
"108";"1996";"15"
"108";"3332";"16"
"108";"3427";"18"
"109";"1997";"11"
"109";"1998";"11"
"109";"1999";"12"
"109";"2000";"13"
"109";"2001";"14"
"109";"2002";"15"
"109";"2003";"15"
"109";"2409";"21"
"109";"2467";"21"
"109";"3388";"22"
"109";"3414";"23"
"109";"3600";"27"
"109";"3500";"28"
"109";"3538";"29"
"109";"3547";"29"
"109";"3958";"29"
"109";"3612";"32"
"109";"4502";"34"
"109";"4501";"35"
"109";"4503";"36"
"109";"4504";"37"
"109";"4505";"38"
"109";"4506";"39"
"109";"4538";"41"
"109";"4556";"45"
"109";"4547";"47"
"109";"5340";"50"
"109";"5364";"54"
"110";"2009";"10"
"110";"2010";"10"
"110";"4090";"13"
"110";"4089";"14"
"110";"4091";"14"
"110";"4036";"15"
"110";"3830";"16"
"110";"3584";"19"
"110";"3753";"19"
"110";"3765";"19"
"110";"3938";"19"
"110";"3517";"22"
"110";"3583";"22"
"110";"3560";"23"
"110";"4715";"24"
"110";"4716";"25"
"110";"4914";"28"
"110";"5340";"31"
"111";"2012";"11"
"111";"2147";"13"
"111";"4060";"13"
"111";"2011";"15"
"111";"4019";"15"
"111";"3949";"16"
"111";"3945";"17"
"111";"3789";"18"
"111";"3850";"20"
"111";"3581";"22"
"111";"3690";"23"
"111";"3704";"23"
"111";"3511";"25"
"111";"3475";"26"
"111";"3666";"26"
"111";"3412";"27"
"111";"3358";"28"
"111";"3513";"28"
"111";"3572";"28"
"111";"4718";"31"
"111";"4717";"32"
"111";"4719";"33"
"111";"4721";"33"
"111";"4730";"36"
"111";"5332";"39"
"111";"5340";"41"
"111";"5473";"45"
"112";"2013";"11"
"112";"2014";"11"
"112";"2015";"11"
"112";"2016";"12"
"112";"2017";"13"
"112";"3537";"16"
"112";"3485";"17"
"112";"3459";"18"
"112";"3746";"19"
"112";"3561";"21"
"112";"3783";"21"
"112";"3578";"22"
"112";"3834";"22"
"112";"3883";"23"
"112";"3931";"25"
"112";"4047";"25"
"112";"3851";"27"
"113";"2018";"10"
"113";"2019";"11"
"113";"2020";"12"
"113";"2022";"13"
"113";"2021";"14"
"113";"2023";"14"
"113";"2024";"15"
"113";"2025";"16"
"113";"2026";"17"
"113";"3454";"18"
"113";"3524";"19"
"113";"3603";"20"
"113";"3607";"21"
"113";"3647";"22"
"113";"3653";"24"
"113";"3749";"25"
"113";"3842";"27"
"113";"3932";"28"
"113";"3969";"28"
"113";"3896";"29"
"113";"3970";"29"
"113";"3978";"31"
"113";"4013";"31"
"113";"4075";"32"
"113";"4076";"33"
"113";"4077";"34"
"113";"4552";"38"
"114";"2027";"10"
"114";"2029";"11"
"114";"2028";"12"
"114";"2030";"12"
"114";"2031";"13"
"114";"3381";"14"
"114";"3442";"15"
"114";"3625";"18"
"114";"3671";"19"
"114";"3678";"19"
"114";"3527";"20"
"114";"3742";"22"
"114";"3821";"23"
"114";"3839";"23"
"114";"3882";"24"
"114";"3757";"26"
"114";"3929";"26"
"115";"2032";"10"
"115";"2033";"12"
"115";"2034";"12"
"115";"2022";"13"
"115";"2023";"14"
"115";"2035";"14"
"115";"2024";"15"
"115";"2025";"16"
"115";"1981";"17"
"115";"3319";"18"
"115";"3326";"19"
"115";"3399";"21"
"115";"3440";"23"
"115";"3335";"25"
"115";"3423";"25"
"115";"3549";"26"
"115";"3468";"27"
"115";"3769";"29"
"115";"3845";"29"
"115";"4080";"29"
"115";"3712";"30"
"115";"5340";"33"
"115";"5347";"36"
"116";"2037";"10"
"116";"1984";"11"
"116";"2036";"11"
"116";"2273";"16"
"116";"3331";"17"
"116";"3530";"18"
"116";"3558";"23"
"116";"3915";"23"
"116";"3924";"24"
"116";"3621";"25"
"116";"3686";"25"
"116";"3940";"25"
"116";"3951";"26"
"116";"3988";"27"
"116";"4016";"29"
"116";"4027";"29"
"116";"4049";"30"
"116";"3989";"31"
"117";"2039";"10"
"117";"2038";"11"
"117";"2040";"11"
"117";"3410";"13"
"117";"3418";"13"
"117";"3618";"15"
"117";"3797";"16"
"117";"3773";"18"
"117";"3884";"18"
"117";"3963";"19"
"117";"3844";"20"
"117";"4028";"20"
"117";"4051";"21"
"117";"4082";"23"
"117";"4081";"25"
"118";"2042";"10"
"118";"2041";"11"
"118";"2043";"12"
"118";"3313";"12"
"118";"3327";"13"
"118";"3407";"14"
"118";"3534";"16"
"118";"3619";"18"
"118";"3466";"19"
"118";"3652";"19"
"118";"3693";"21"
"118";"3676";"24"
"118";"3819";"24"
"118";"3828";"24"
"118";"3756";"25"
"118";"3935";"26"
"118";"3744";"28"
"118";"3846";"28"
"118";"5477";"31"
"119";"2047";"10"
"119";"3739";"11"
